"Series";"Time";"Value"
"liveness-http on minikube";"2020-05-19 22:57:30";null
"liveness-http on minikube";"2020-05-19 22:57:35";null
"liveness-http on minikube";"2020-05-19 22:57:40";null
"liveness-http on minikube";"2020-05-19 22:57:45";null
"liveness-http on minikube";"2020-05-19 22:57:50";null
"liveness-http on minikube";"2020-05-19 22:57:55";null
"liveness-http on minikube";"2020-05-19 22:58:00";null
"liveness-http on minikube";"2020-05-19 22:58:05";null
"liveness-http on minikube";"2020-05-19 22:58:10";null
"liveness-http on minikube";"2020-05-19 22:58:15";null
"liveness-http on minikube";"2020-05-19 22:58:20";null
"liveness-http on minikube";"2020-05-19 22:58:25";null
"liveness-http on minikube";"2020-05-19 22:58:30";null
"liveness-http on minikube";"2020-05-19 22:58:35";null
"liveness-http on minikube";"2020-05-19 22:58:40";null
"liveness-http on minikube";"2020-05-19 22:58:45";null
"liveness-http on minikube";"2020-05-19 22:58:50";null
"liveness-http on minikube";"2020-05-19 22:58:55";null
"liveness-http on minikube";"2020-05-19 22:59:00";null
"liveness-http on minikube";"2020-05-19 22:59:05";null
"liveness-http on minikube";"2020-05-19 22:59:10";null
"liveness-http on minikube";"2020-05-19 22:59:15";null
"liveness-http on minikube";"2020-05-19 22:59:20";null
"liveness-http on minikube";"2020-05-19 22:59:25";null
"liveness-http on minikube";"2020-05-19 22:59:30";null
"liveness-http on minikube";"2020-05-19 22:59:35";null
"liveness-http on minikube";"2020-05-19 22:59:40";null
"liveness-http on minikube";"2020-05-19 22:59:45";null
"liveness-http on minikube";"2020-05-19 22:59:50";null
"liveness-http on minikube";"2020-05-19 22:59:55";null
"liveness-http on minikube";"2020-05-19 23:00:00";null
"liveness-http on minikube";"2020-05-19 23:00:05";null
"liveness-http on minikube";"2020-05-19 23:00:10";null
"liveness-http on minikube";"2020-05-19 23:00:15";null
"liveness-http on minikube";"2020-05-19 23:00:20";null
"liveness-http on minikube";"2020-05-19 23:00:25";null
"liveness-http on minikube";"2020-05-19 23:00:30";null
"liveness-http on minikube";"2020-05-19 23:00:35";null
"liveness-http on minikube";"2020-05-19 23:00:40";null
"liveness-http on minikube";"2020-05-19 23:00:45";null
"liveness-http on minikube";"2020-05-19 23:00:50";null
"liveness-http on minikube";"2020-05-19 23:00:55";null
"liveness-http on minikube";"2020-05-19 23:01:00";null
"liveness-http on minikube";"2020-05-19 23:01:05";null
"liveness-http on minikube";"2020-05-19 23:01:10";null
"liveness-http on minikube";"2020-05-19 23:01:15";null
"liveness-http on minikube";"2020-05-19 23:01:20";null
"liveness-http on minikube";"2020-05-19 23:01:25";null
"liveness-http on minikube";"2020-05-19 23:01:30";null
"liveness-http on minikube";"2020-05-19 23:01:35";null
"liveness-http on minikube";"2020-05-19 23:01:40";null
"liveness-http on minikube";"2020-05-19 23:01:45";null
"liveness-http on minikube";"2020-05-19 23:01:50";null
"liveness-http on minikube";"2020-05-19 23:01:55";null
"liveness-http on minikube";"2020-05-19 23:02:00";null
"liveness-http on minikube";"2020-05-19 23:02:05";null
"liveness-http on minikube";"2020-05-19 23:02:10";null
"liveness-http on minikube";"2020-05-19 23:02:15";null
"liveness-http on minikube";"2020-05-19 23:02:20";null
"liveness-http on minikube";"2020-05-19 23:02:25";null
"liveness-http on minikube";"2020-05-19 23:02:30";null
"liveness-http on minikube";"2020-05-19 23:02:35";null
"liveness-http on minikube";"2020-05-19 23:02:40";null
"liveness-http on minikube";"2020-05-19 23:02:45";null
"liveness-http on minikube";"2020-05-19 23:02:50";null
"liveness-http on minikube";"2020-05-19 23:02:55";null
"liveness-http on minikube";"2020-05-19 23:03:00";null
"liveness-http on minikube";"2020-05-19 23:03:05";null
"liveness-http on minikube";"2020-05-19 23:03:10";null
"liveness-http on minikube";"2020-05-19 23:03:15";null
"liveness-http on minikube";"2020-05-19 23:03:20";null
"liveness-http on minikube";"2020-05-19 23:03:25";null
"liveness-http on minikube";"2020-05-19 23:03:30";null
"liveness-http on minikube";"2020-05-19 23:03:35";null
"liveness-http on minikube";"2020-05-19 23:03:40";null
"liveness-http on minikube";"2020-05-19 23:03:45";null
"liveness-http on minikube";"2020-05-19 23:03:50";null
"liveness-http on minikube";"2020-05-19 23:03:55";null
"liveness-http on minikube";"2020-05-19 23:04:00";null
"liveness-http on minikube";"2020-05-19 23:04:05";null
"liveness-http on minikube";"2020-05-19 23:04:10";null
"liveness-http on minikube";"2020-05-19 23:04:15";null
"liveness-http on minikube";"2020-05-19 23:04:20";null
"liveness-http on minikube";"2020-05-19 23:04:25";null
"liveness-http on minikube";"2020-05-19 23:04:30";null
"liveness-http on minikube";"2020-05-19 23:04:35";null
"liveness-http on minikube";"2020-05-19 23:04:40";null
"liveness-http on minikube";"2020-05-19 23:04:45";null
"liveness-http on minikube";"2020-05-19 23:04:50";null
"liveness-http on minikube";"2020-05-19 23:04:55";null
"liveness-http on minikube";"2020-05-19 23:05:00";null
"liveness-http on minikube";"2020-05-19 23:05:05";null
"liveness-http on minikube";"2020-05-19 23:05:10";null
"liveness-http on minikube";"2020-05-19 23:05:15";null
"liveness-http on minikube";"2020-05-19 23:05:20";null
"liveness-http on minikube";"2020-05-19 23:05:25";null
"liveness-http on minikube";"2020-05-19 23:05:30";null
"liveness-http on minikube";"2020-05-19 23:05:35";null
"liveness-http on minikube";"2020-05-19 23:05:40";null
"liveness-http on minikube";"2020-05-19 23:05:45";null
"liveness-http on minikube";"2020-05-19 23:05:50";null
"liveness-http on minikube";"2020-05-19 23:05:55";null
"liveness-http on minikube";"2020-05-19 23:06:00";null
"liveness-http on minikube";"2020-05-19 23:06:05";null
"liveness-http on minikube";"2020-05-19 23:06:10";null
"liveness-http on minikube";"2020-05-19 23:06:15";null
"liveness-http on minikube";"2020-05-19 23:06:20";null
"liveness-http on minikube";"2020-05-19 23:06:25";null
"liveness-http on minikube";"2020-05-19 23:06:30";null
"liveness-http on minikube";"2020-05-19 23:06:35";null
"liveness-http on minikube";"2020-05-19 23:06:40";null
"liveness-http on minikube";"2020-05-19 23:06:45";null
"liveness-http on minikube";"2020-05-19 23:06:50";null
"liveness-http on minikube";"2020-05-19 23:06:55";null
"liveness-http on minikube";"2020-05-19 23:07:00";null
"liveness-http on minikube";"2020-05-19 23:07:05";null
"liveness-http on minikube";"2020-05-19 23:07:10";null
"liveness-http on minikube";"2020-05-19 23:07:15";null
"liveness-http on minikube";"2020-05-19 23:07:20";null
"liveness-http on minikube";"2020-05-19 23:07:25";null
"liveness-http on minikube";"2020-05-19 23:07:30";null
"liveness-http on minikube";"2020-05-19 23:07:35";null
"liveness-http on minikube";"2020-05-19 23:07:40";null
"liveness-http on minikube";"2020-05-19 23:07:45";null
"liveness-http on minikube";"2020-05-19 23:07:50";null
"liveness-http on minikube";"2020-05-19 23:07:55";null
"liveness-http on minikube";"2020-05-19 23:08:00";null
"liveness-http on minikube";"2020-05-19 23:08:05";null
"liveness-http on minikube";"2020-05-19 23:08:10";null
"liveness-http on minikube";"2020-05-19 23:08:15";null
"liveness-http on minikube";"2020-05-19 23:08:20";null
"liveness-http on minikube";"2020-05-19 23:08:25";null
"liveness-http on minikube";"2020-05-19 23:08:30";null
"liveness-http on minikube";"2020-05-19 23:08:35";null
"liveness-http on minikube";"2020-05-19 23:08:40";null
"liveness-http on minikube";"2020-05-19 23:08:45";null
"liveness-http on minikube";"2020-05-19 23:08:50";null
"liveness-http on minikube";"2020-05-19 23:08:55";null
"liveness-http on minikube";"2020-05-19 23:09:00";null
"liveness-http on minikube";"2020-05-19 23:09:05";null
"liveness-http on minikube";"2020-05-19 23:09:10";null
"liveness-http on minikube";"2020-05-19 23:09:15";null
"liveness-http on minikube";"2020-05-19 23:09:20";null
"liveness-http on minikube";"2020-05-19 23:09:25";null
"liveness-http on minikube";"2020-05-19 23:09:30";null
"liveness-http on minikube";"2020-05-19 23:09:35";null
"liveness-http on minikube";"2020-05-19 23:09:40";null
"liveness-http on minikube";"2020-05-19 23:09:45";null
"liveness-http on minikube";"2020-05-19 23:09:50";null
"liveness-http on minikube";"2020-05-19 23:09:55";null
"liveness-http on minikube";"2020-05-19 23:10:00";null
"liveness-http on minikube";"2020-05-19 23:10:05";null
"liveness-http on minikube";"2020-05-19 23:10:10";null
"liveness-http on minikube";"2020-05-19 23:10:15";null
"liveness-http on minikube";"2020-05-19 23:10:20";null
"liveness-http on minikube";"2020-05-19 23:10:25";null
"liveness-http on minikube";"2020-05-19 23:10:30";null
"liveness-http on minikube";"2020-05-19 23:10:35";null
"liveness-http on minikube";"2020-05-19 23:10:40";null
"liveness-http on minikube";"2020-05-19 23:10:45";null
"liveness-http on minikube";"2020-05-19 23:10:50";null
"liveness-http on minikube";"2020-05-19 23:10:55";null
"liveness-http on minikube";"2020-05-19 23:11:00";null
"liveness-http on minikube";"2020-05-19 23:11:05";null
"liveness-http on minikube";"2020-05-19 23:11:10";null
"liveness-http on minikube";"2020-05-19 23:11:15";null
"liveness-http on minikube";"2020-05-19 23:11:20";null
"liveness-http on minikube";"2020-05-19 23:11:25";null
"liveness-http on minikube";"2020-05-19 23:11:30";null
"liveness-http on minikube";"2020-05-19 23:11:35";null
"liveness-http on minikube";"2020-05-19 23:11:40";null
"liveness-http on minikube";"2020-05-19 23:11:45";null
"liveness-http on minikube";"2020-05-19 23:11:50";null
"liveness-http on minikube";"2020-05-19 23:11:55";null
"liveness-http on minikube";"2020-05-19 23:12:00";null
"liveness-http on minikube";"2020-05-19 23:12:05";null
"liveness-http on minikube";"2020-05-19 23:12:10";null
"liveness-http on minikube";"2020-05-19 23:12:15";null
"liveness-http on minikube";"2020-05-19 23:12:20";null
"liveness-http on minikube";"2020-05-19 23:12:25";null
"liveness-http on minikube";"2020-05-19 23:12:30";null
"liveness-http on minikube";"2020-05-19 23:12:35";null
"liveness-http on minikube";"2020-05-19 23:12:40";null
"liveness-http on minikube";"2020-05-19 23:12:45";null
"liveness-http on minikube";"2020-05-19 23:12:50";null
"liveness-http on minikube";"2020-05-19 23:12:55";null
"liveness-http on minikube";"2020-05-19 23:13:00";null
"liveness-http on minikube";"2020-05-19 23:13:05";null
"liveness-http on minikube";"2020-05-19 23:13:10";null
"liveness-http on minikube";"2020-05-19 23:13:15";null
"liveness-http on minikube";"2020-05-19 23:13:20";null
"liveness-http on minikube";"2020-05-19 23:13:25";null
"liveness-http on minikube";"2020-05-19 23:13:30";null
"liveness-http on minikube";"2020-05-19 23:13:35";null
"liveness-http on minikube";"2020-05-19 23:13:40";null
"liveness-http on minikube";"2020-05-19 23:13:45";null
"liveness-http on minikube";"2020-05-19 23:13:50";null
"liveness-http on minikube";"2020-05-19 23:13:55";null
"liveness-http on minikube";"2020-05-19 23:14:00";null
"liveness-http on minikube";"2020-05-19 23:14:05";null
"liveness-http on minikube";"2020-05-19 23:14:10";null
"liveness-http on minikube";"2020-05-19 23:14:15";null
"liveness-http on minikube";"2020-05-19 23:14:20";null
"liveness-http on minikube";"2020-05-19 23:14:25";null
"liveness-http on minikube";"2020-05-19 23:14:30";null
"liveness-http on minikube";"2020-05-19 23:14:35";null
"liveness-http on minikube";"2020-05-19 23:14:40";null
"liveness-http on minikube";"2020-05-19 23:14:45";null
"liveness-http on minikube";"2020-05-19 23:14:50";null
"liveness-http on minikube";"2020-05-19 23:14:55";null
"liveness-http on minikube";"2020-05-19 23:15:00";null
"liveness-http on minikube";"2020-05-19 23:15:05";null
"liveness-http on minikube";"2020-05-19 23:15:10";null
"liveness-http on minikube";"2020-05-19 23:15:15";null
"liveness-http on minikube";"2020-05-19 23:15:20";null
"liveness-http on minikube";"2020-05-19 23:15:25";null
"liveness-http on minikube";"2020-05-19 23:15:30";null
"liveness-http on minikube";"2020-05-19 23:15:35";null
"liveness-http on minikube";"2020-05-19 23:15:40";null
"liveness-http on minikube";"2020-05-19 23:15:45";null
"liveness-http on minikube";"2020-05-19 23:15:50";null
"liveness-http on minikube";"2020-05-19 23:15:55";null
"liveness-http on minikube";"2020-05-19 23:16:00";null
"liveness-http on minikube";"2020-05-19 23:16:05";null
"liveness-http on minikube";"2020-05-19 23:16:10";null
"liveness-http on minikube";"2020-05-19 23:16:15";null
"liveness-http on minikube";"2020-05-19 23:16:20";null
"liveness-http on minikube";"2020-05-19 23:16:25";null
"liveness-http on minikube";"2020-05-19 23:16:30";null
"liveness-http on minikube";"2020-05-19 23:16:35";null
"liveness-http on minikube";"2020-05-19 23:16:40";null
"liveness-http on minikube";"2020-05-19 23:16:45";null
"liveness-http on minikube";"2020-05-19 23:16:50";1
"liveness-http on minikube";"2020-05-19 23:16:55";1
"liveness-http on minikube";"2020-05-19 23:17:00";1
"liveness-http on minikube";"2020-05-19 23:17:05";1
"liveness-http on minikube";"2020-05-19 23:17:10";1
"liveness-http on minikube";"2020-05-19 23:17:15";1
"liveness-http on minikube";"2020-05-19 23:17:20";1
"liveness-http on minikube";"2020-05-19 23:17:25";1
"liveness-http on minikube";"2020-05-19 23:17:30";1
"liveness-http on minikube";"2020-05-19 23:17:35";2
"liveness-http on minikube";"2020-05-19 23:17:40";2
"liveness-http on minikube";"2020-05-19 23:17:45";2
"liveness-http on minikube";"2020-05-19 23:17:50";2
"liveness-http on minikube";"2020-05-19 23:17:55";2
"liveness-http on minikube";"2020-05-19 23:18:00";2
"liveness-http on minikube";"2020-05-19 23:18:05";2
"liveness-http on minikube";"2020-05-19 23:18:10";2
"liveness-http on minikube";"2020-05-19 23:18:15";2
"liveness-http on minikube";"2020-05-19 23:18:20";2
"liveness-http on minikube";"2020-05-19 23:18:25";2
"liveness-http on minikube";"2020-05-19 23:18:30";2
"liveness-http on minikube";"2020-05-19 23:18:35";2
"liveness-http on minikube";"2020-05-19 23:18:40";2
"liveness-http on minikube";"2020-05-19 23:18:45";2
"liveness-http on minikube";"2020-05-19 23:18:50";2
"liveness-http on minikube";"2020-05-19 23:18:55";2
"liveness-http on minikube";"2020-05-19 23:19:00";2
"liveness-http on minikube";"2020-05-19 23:19:05";2
"liveness-http on minikube";"2020-05-19 23:19:10";2
"liveness-http on minikube";"2020-05-19 23:19:15";2
"liveness-http on minikube";"2020-05-19 23:19:20";2
"liveness-http on minikube";"2020-05-19 23:19:25";2
"liveness-http on minikube";"2020-05-19 23:19:30";2
"liveness-http on minikube";"2020-05-19 23:19:35";2
"liveness-http on minikube";"2020-05-19 23:19:40";2
"liveness-http on minikube";"2020-05-19 23:19:45";2
"liveness-http on minikube";"2020-05-19 23:19:50";2
"liveness-http on minikube";"2020-05-19 23:19:55";2
"liveness-http on minikube";"2020-05-19 23:20:00";2
"liveness-http on minikube";"2020-05-19 23:20:05";2
"liveness-http on minikube";"2020-05-19 23:20:10";2
"liveness-http on minikube";"2020-05-19 23:20:15";2
"liveness-http on minikube";"2020-05-19 23:20:20";2
"liveness-http on minikube";"2020-05-19 23:20:25";2
"liveness-http on minikube";"2020-05-19 23:20:30";2
"liveness-http on minikube";"2020-05-19 23:20:35";2
"liveness-http on minikube";"2020-05-19 23:20:40";2
"liveness-http on minikube";"2020-05-19 23:20:45";2
"liveness-http on minikube";"2020-05-19 23:20:50";2
"liveness-http on minikube";"2020-05-19 23:20:55";2
"liveness-http on minikube";"2020-05-19 23:21:00";2
"liveness-http on minikube";"2020-05-19 23:21:05";2
"liveness-http on minikube";"2020-05-19 23:21:10";2
"liveness-http on minikube";"2020-05-19 23:21:15";2
"liveness-http on minikube";"2020-05-19 23:21:20";2
"liveness-http on minikube";"2020-05-19 23:21:25";2
"liveness-http on minikube";"2020-05-19 23:21:30";2
"liveness-http on minikube";"2020-05-19 23:21:35";2
"liveness-http on minikube";"2020-05-19 23:21:40";2
"liveness-http on minikube";"2020-05-19 23:21:45";2
"liveness-http on minikube";"2020-05-19 23:21:50";2
"liveness-http on minikube";"2020-05-19 23:21:55";2
"liveness-http on minikube";"2020-05-19 23:22:00";2
"liveness-http on minikube";"2020-05-19 23:22:05";2
"liveness-http on minikube";"2020-05-19 23:22:10";2
"liveness-http on minikube";"2020-05-19 23:22:15";2
"liveness-http on minikube";"2020-05-19 23:22:20";2
"liveness-http on minikube";"2020-05-19 23:22:25";2
"liveness-http on minikube";"2020-05-19 23:22:30";2
"liveness-http on minikube";"2020-05-19 23:22:35";2
"liveness-http on minikube";"2020-05-19 23:22:40";2
"liveness-http on minikube";"2020-05-19 23:22:45";2
"liveness-http on minikube";"2020-05-19 23:22:50";2
"liveness-http on minikube";"2020-05-19 23:22:55";2
"liveness-http on minikube";"2020-05-19 23:23:00";2
"liveness-http on minikube";"2020-05-19 23:23:05";2
"liveness-http on minikube";"2020-05-19 23:23:10";2
"liveness-http on minikube";"2020-05-19 23:23:15";2
"liveness-http on minikube";"2020-05-19 23:23:20";2
"liveness-http on minikube";"2020-05-19 23:23:25";2
